;Unnamed: 0;image;nnodes;width;height;npixels;runtime_non_diff;runtime_exact_edt;runtime_max_diff;runtime_max_dist_opt2;runtime_max_dist_opt3;speedup_non_diff;speedup_exact;speedup_max_diff;speedup_max_dist_opt2
136;136;val_109.png;108969;1920;1080;2073600;16544.666666666668;18399.0;8550.0;5482.666666666667;4395.333333333333;3.764143788866981;4.186030638556044;1.9452449567723344;1.2473835886546338
137;137;val_139.png;125403;1920;1080;2073600;18321.333333333332;20645.333333333332;10559.666666666666;6464.333333333333;5584.333333333333;3.280845221751328;3.6970094908374618;1.8909449053900793;1.1575837163493106
138;138;val_136.png;164038;1920;1080;2073600;19546.333333333332;21829.333333333332;11770.333333333334;7100.333333333333;6189.666666666667;3.1578975712208517;3.5267381119069414;1.901610210565997;1.1471269319834132
139;139;val_036.png;89869;1920;1080;2073600;16050.333333333334;18430.333333333332;7285.0;4629.0;3791.0;4.233799349336147;4.861602039919107;1.921656554998681;1.2210498549195463
140;140;val_148.png;131596;1920;1080;2073600;16440.333333333332;19104.0;8210.0;5125.0;4263.333333333333;3.856215793588741;4.481000781860829;1.9257232212666147;1.2021110242376858
141;141;val_183.png;161019;1920;1080;2073600;20792.333333333332;20196.666666666668;10467.0;6265.0;5398.0;3.8518587131036184;3.7415092009386193;1.9390515005557614;1.1606150426083734
142;142;val_027.png;105715;1920;1080;2073600;16324.0;17959.333333333332;9217.666666666666;5867.333333333333;4861.666666666667;3.357696263284196;3.6940692492286593;1.8959890298251625;1.2068563592732258
143;143;val_013.png;104342;1920;1080;2073600;16446.0;18011.0;8514.333333333334;5460.333333333333;4570.666666666667;3.5981621936989496;3.94056301050175;1.8628208868144691;1.1946470245040839
144;144;val_131.png;167644;1920;1080;2073600;21106.666666666668;20262.333333333332;9847.0;5985.0;5027.666666666667;4.198103825498906;4.030166412517403;1.9585626201684014;1.1904130478021613
145;145;val_039.png;154033;1920;1080;2073600;17978.0;19593.0;9861.666666666666;5770.333333333333;4878.0;3.6855268552685527;4.016605166051661;2.0216618832854993;1.1829301626349595
