;Unnamed: 0;image;nnodes;width;height;npixels;runtime_non_diff;runtime_exact_edt;runtime_max_diff;runtime_max_dist_opt2;speedup_non_diff;speedup_exact;speedup_max_diff
157;157;val_192.png;150303;1920;1080;2073600;20491.333333333332;20952.333333333332;12463.666666666666;7534.333333333333;2.719727469804893;2.7809140379595627;1.6542494359155864
158;158;val_006.png;138590;1920;1080;2073600;16042.666666666666;19999.0;10758.333333333334;6102.0;2.6290833606467823;3.2774500163880695;1.7630831421391895
159;159;val_082.png;99013;1920;1080;2073600;18484.333333333332;19210.333333333332;10119.333333333334;6264.333333333333;2.9507263342733996;3.0666205502048633;1.6153887085616987
160;160;val_185.png;74232;1920;1080;2073600;14177.333333333334;17549.333333333332;7053.666666666667;4493.333333333333;3.1551928783382794;3.9056379821958456;1.5698071216617213
161;161;val_035.png;86766;1920;1080;2073600;14189.0;16893.333333333332;6598.666666666667;4438.333333333333;3.1969207660533234;3.8062335711603454;1.486744273375892
162;162;val_179.png;161453;1920;1080;2073600;19259.666666666668;19897.0;10592.666666666666;6100.666666666667;3.156977379521364;3.261446836411321;1.7363129712599714
163;163;val_044.png;122494;1920;1080;2073600;13730.0;18594.0;8776.0;5229.666666666667;2.625406335649181;3.5554847345273757;1.678118426923322
164;164;val_127.png;179006;1920;1080;2073600;19664.333333333332;19731.333333333332;9909.666666666666;5819.666666666667;3.3789449567558276;3.3904576436222;1.702789392290509
165;165;val_076.png;92121;1920;1080;2073600;16051.666666666666;17150.0;7290.0;4673.666666666667;3.4344911204621638;3.6694957563654516;1.5598031524142357
166;166;val_025.png;128065;1920;1080;2073600;18587.666666666668;19042.333333333332;9584.0;5954.0;3.121878848953085;3.198242078154742;1.6096741686261338
167;167;val_160.png;111560;1920;1080;2073600;16767.333333333332;18929.333333333332;9679.333333333334;5626.0;2.980329422917407;3.364616660741794;1.720464510013035
168;168;val_024.png;102603;1920;1080;2073600;12753.333333333334;17656.333333333332;7470.333333333333;4585.333333333333;2.7813317824949118;3.8506106426286713;1.6291799941843559
169;169;val_167.png;66488;1920;1080;2073600;15837.333333333334;18105.333333333332;8101.666666666667;5412.666666666667;2.9259761054317033;3.3449932257667196;1.4967976351767458
170;170;val_124.png;129865;1920;1080;2073600;19471.666666666668;19163.333333333332;8804.666666666666;5424.333333333333;3.58968844097585;3.53284581822651;1.6231794997849198
171;171;val_068.png;123105;1920;1080;2073600;17094.666666666668;18472.0;8469.0;5160.333333333333;3.312705897551838;3.579613720043925;1.6411730508365094
172;172;val_019.png;163786;1920;1080;2073600;21158.333333333332;21728.666666666668;11383.666666666666;6682.0;3.1664671256110943;3.251820812132096;1.7036316472114137
173;173;val_015.png;290887;1920;1080;2073600;19187.0;23707.0;10819.333333333334;5228.333333333333;3.6698119222186807;4.534332164488365;2.069365635957922
174;174;val_172.png;153688;1920;1080;2073600;16530.333333333332;19069.333333333332;9444.666666666666;5402.666666666667;3.0596618953603154;3.5296150049358337;1.7481490621915101
175;175;val_057.png;122888;1920;1080;2073600;19788.0;20415.666666666668;10109.666666666666;6358.666666666667;3.1119731599916123;3.2106835814636194;1.5899035437198572
